"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E92000001","England","E12000007","London region","Government Office Region","Persons","15+ yrs","","","2016/17","17.2745","17.2481","17.301","","","1357553","7858706","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","15+ yrs","","","2016/17","19.6931","19.5574","19.8295","","","64668","328379","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2017/18","17.1926","17.1819","17.2032","","","8301429","48284973","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E92000001","England","E12000007","London region","Government Office Region","Persons","15+ yrs","","","2017/18","16.8415","16.8156","16.8674","","","1354411","8042117","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","15+ yrs","","","2017/18","18.8638","18.7333","18.9949","","","64831","343680","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2018/19","16.7414","16.731","16.7519","","","8229910","49158925","There is a data quality issue with this value. Potential underestimate of the value due to double counting of patients in QOF","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E92000001","England","E12000007","London region","Government Office Region","Persons","15+ yrs","","","2018/19","16.5149","16.4896","16.5402","","","1368878","8288760","There is a data quality issue with this value. Potential underestimate of the value due to double counting of patients in QOF","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","15+ yrs","","","2018/19","18.5065","18.3788","18.6349","","","65427","353535","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2019/20","16.4645","16.4543","16.4748","","","8250060","50108077","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E92000001","England","E12000007","London region","Government Office Region","Persons","15+ yrs","","","2019/20","16.2508","16.2261","16.2756","","","1382021","8504310","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","15+ yrs","","","2019/20","17.8734","17.7491","17.9985","","","64798","362538","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2020/21","15.9356","15.9255","15.9457","","","8041280","50461058","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E92000001","England","E12000007","London region","Government Office Region","Persons","15+ yrs","","","2020/21","15.4521","15.4279","15.4762","","","1329360","8603114","","","","","20200000","","","1y"
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","15+ yrs","","","2020/21","17.1834","17.0606","17.307","","","61860","359998","","Decreasing and getting better","","","20200000","","","1y"
