"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2012/13","","","","","","","","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2012/13","","","","","","","","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2013/14","6.5206","6.5134","6.5279","","","2912592","44667477.822805","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2013/14","4.773","4.7573","4.7886","4.7483","4.7977","340080","7125135.231281666","Aggregated from all known lower geography values","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2013/14","5.7073","5.6242","5.7916","","","16834","294955.497425237","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2014/15","7.3316","7.324","7.3392","","","3305363","45083979.5411218","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2014/15","5.3322","5.316","5.3486","","","388167","7279612.454176244","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2014/15","6.4497","6.3627","6.5379","","","19487","302136.8872025623","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2015/16","8.2641","8.2562","8.2721","","","3775531","45685713","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2015/16","6.0409","6.0237","6.058","","","447986","7415922","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2015/16","6.885","6.7968","6.9743","","","21529","312694","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2016/17","9.0851","9.0769","9.0934","","","4187797","46094999","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2016/17","6.633","6.6152","6.6507","","","502077","7569435","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2016/17","7.5014","7.4104","7.5933","","","23912","318768","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2017/18","9.8823","9.8737","9.8908","9.8687","9.8958","4589213","46438886","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2017/18","7.1118","7.0937","7.1299","7.0833","7.1404","551154","7749879","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2017/18","7.8418","7.7511","7.9335","7.6992","7.9868","26179","333839","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2018/19","10.7419","10.733","10.7507","10.7279","10.7558","5077090","47264560","There is a data quality issue with this value. Potential underestimate of the value due to double counting of patients in QOF","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2018/19","7.6445","7.6261","7.6629","7.6155","7.6736","610429","7985211","There is a data quality issue with this value. Potential underestimate of the value due to double counting of patients in QOF","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2018/19","8.3543","8.2622","8.4474","8.2096","8.5014","28682","343319","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","11.5593","11.5503","11.5684","11.5451","11.5736","5565443","48146685","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2019/20","8.2017","8.1829","8.2205","8.1721","8.2313","671635","8189005","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2019/20","8.9068","8.8131","9.0013","8.7595","9.0563","31352","352001","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2020/21","12.2905","12.2813","12.2997","12.2759","12.3051","5955865","48459095","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2020/21","8.7284","8.7092","8.7476","8.6981","8.7587","722808","8281123","Aggregated from all known lower geography values","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2020/21","9.6761","9.5785","9.7746","9.5226","9.8318","33797","349284","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","","","E92000001","England","England","Persons","18+ yrs","","","2021/22","12.6545","12.6452","12.6638","12.6399","12.6691","6235456","49274618","","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E92000001","England","E12000007","London region","Government Office Region","Persons","18+ yrs","","","2021/22","9.0032","8.9841","9.0224","8.973","9.0335","770884","8562317","Aggregated from all known lower geography values","","","","20210000","","","1y"
"848","Depression: QOF prevalence (18+ yrs)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (4/21-3/23)","Persons","18+ yrs","","","2021/22","10.2545","10.1558","10.354","10.0992","10.4118","36895","359794","","Increasing","","","20210000","","","1y"
