"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2012/13","37.4314","37.0857","37.7839","36.8853","37.9862","27630","73815","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2012/13","40","37.925","41.9019","36.8066","43.0696","930","2325","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2013/14","33.5239","33.395","33.653","33.3208","33.7276","172405","514275","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2013/14","37.6226","37.2828","37.9626","37.0877","38.1595","29355","78025","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2013/14","41.3044","39.3535","43.1888","38.2706","44.311","1045","2530","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2014/15","33.2397","33.1132","33.3665","33.0403","33.4397","176577","531223","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2014/15","37.2084","36.875","37.5424","36.6835","37.7357","29990","80600","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2014/15","41.6667","39.8864","43.6912","38.8106","44.8032","1075","2580","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2015/16","34.1662","34.0403","34.2922","33.9678","34.365","186074","544615","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2015/16","38.0687","37.7376","38.3962","37.5485","38.5869","31795","83520","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2015/16","39.3638","37.5417","41.3604","36.4677","42.4821","990","2515","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2016/17","34.2481","34.1235","34.3729","34.0517","34.4449","190574","556452","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2016/17","38.5511","38.225","38.8746","38.0385","39.0626","33260","86275","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2016/17","39.2989","37.4119","41.0847","36.3783","42.1634","1065","2710","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2017/18","34.3214","34.1989","34.444","34.1284","34.5148","197888","576574","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2017/18","37.7194","37.402","38.0341","37.2205","38.2172","34070","90325","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2017/18","39.5018","37.7371","41.3514","36.7188","42.412","1110","2810","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2018/19","34.2948","34.1749","34.415","34.1058","34.4844","205923","600449","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2018/19","37.9436","37.6359","38.2573","37.4575","38.4372","35555","93705","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2018/19","36.4937","34.7413","38.3094","33.7425","39.363","1020","2795","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2019/20","35.1899","35.0565","35.3236","34.9796","35.4008","172831","491138","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2019/20","38.245","37.9043","38.5912","37.7072","38.7901","29420","76925","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2019/20","37.6106","35.6915","39.6819","34.5755","40.8598","850","2260","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2020/21","40.9145","40.6414","41.1882","40.4841","41.3463","50828.2238","124230.363281258","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2020/21","45.1861","44.5009","45.8752","44.1062","46.2726","9105","20150","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2020/21","","","","","","","","Value not published for data quality reasons","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","","","E92000001","England","England","Persons","10-11 yrs","","","2021/22","37.7598","37.6374","37.8823","37.5669","37.9531","227314","602000","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E92000001","England","E12000007","London region","Government Office Region","Persons","10-11 yrs","","","2021/22","40.4536","40.1332","40.7747","39.9489","40.9602","36390","89955","","","","","20210000","","","1y"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000007","London region","E09000022","Lambeth","Upper tier local authorities (post 4/21)","Persons","10-11 yrs","","","2021/22","42.4431","40.5264","44.4664","39.4116","45.6165","1025","2415","","No significant change","","","20210000","","","1y"
